,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_03.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_07.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_11.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_15.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_19.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_23.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_27.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_31.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_03.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_07.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_11.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_15.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_19.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_23.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_27.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_31.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_03.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_07.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_11.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_15.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_19.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_23.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_27.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_31.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_35.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_39.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_43.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_47.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_51.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_55.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_59.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard1/AI/NTC_63.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_35.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_39.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_43.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_47.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_51.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_55.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_59.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard2/AI/NTC_63.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_35.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_39.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_43.value,VEDCSHV:ELMB/VeloCanBus/VeloCTempBoard3/AI/NTC_47.value,
2013/02/21 08:27:43.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.574634450658,-32.539664138529,,,,,,,-31.142088971409,
2013/02/21 08:27:44.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.549679814887,,,,,,-32.434981795935,,-32.385243598671,,,,,
2013/02/21 08:27:49.000,-30.554038098829,-31.502846109402,,,,,,,-32.67477983887,-32.654738745211,,,,,,,,-31.687138716403,-30.979827520092,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:27:50.000,,,,,,,,,,,,,,-32.405116597376,,,,,,,-31.401446601908,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:27:51.000,,,,,,,,,,,,,,,,-32.514736754119,,,,,,,,-32.10320030019,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:27:52.000,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.474801808821,,,,,,,-32.45488562187,,,,,,,-31.799211863105,-31.760150183203,-31.242695137933,,
2013/02/21 08:27:53.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.405116597376,,,,,,,,,,,,,,,,
2013/02/21 08:27:59.000,-30.077907830094,,-32.14261201547,,,,,,,,-32.494730378694,,,,,,-31.696830159067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:00.000,,,,-31.970458218761,-32.340525449669,-32.251340014325,,,,,,-32.375279148925,-32.380293551127,,,,,,,,,-31.493148393161,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:01.000,,,,,,,-32.281062704807,-32.226570413434,,,,,,,-32.514736754119,,,,,,,,-31.965571308809,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:02.000,,,,,,,,,,,,,,,,,,,,,,,,,-32.266197933341,-32.365382884716,,,,,,,-32.489763411564,,-32.464874818353,,,,,,,,,,
2013/02/21 08:28:03.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.340525449669,,,,,,,,-32.335582281973,-32.315752205296,,,,,,,,
2013/02/21 08:28:04.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.256270267593,-32.320692327364,-32.335582281973,,,,,,-32.211795520706,-32.231561708397,-32.162335897066,,,,,
2013/02/21 08:28:09.000,-29.594581042118,-31.300294730737,,,,,,,-32.37033063594,-32.385243598671,,,,,,,,-31.464135692039,-30.766227137825,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:10.000,,,,,,,,,,,,,,-32.182136550474,,,,,,-30.714246108397,-31.189967609401,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:11.000,,,,,,,,,,,,,,,,-32.271130459782,,,,,,,,-31.877347551525,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:12.000,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.24641051481,,,,,,,-32.226570413434,,,,,,,-31.580276795186,-31.536715458548,-31.032222749559,,
2013/02/21 08:28:13.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.177152890465,,,,,,,,,,,,,,,-30.851528769282,
2013/02/21 08:28:19.000,-29.126928069053,,-31.896974943054,,,,,,-32.167317272111,,-32.251340014325,,,,,,-31.454512668469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:20.000,,,,-31.730900499958,-32.098293348938,-32.004815940601,,,,,,-32.127810840702,-32.137699084208,,,,,,,,,-31.247475554084,,,,,,,,,,,,,,,,,,,,,,,
2013/02/21 08:28:21.000,,,,,,,-32.039210069798,-31.990077558926,,,,,,,-32.266197933341,,,,,,,,-31.726049371256,,,,,,,,,,,,,,,,,,,,,,
